timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,Unique Request,Message Types,Type,Elapsed,Latency
1.74E+12,15,/jforum/ping_session.jsp-608,200,,Admin2 2-14,text,TRUE,,543,558,25,78,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type37,,
1.74E+12,16,/jforum/images/smilies/4d5a6f04e1481e0c1c4ad7ef4957b4c8.gif-606,200,,Admin2 2-4,bin,TRUE,,355,537,25,78,http://172.26.129.206:8080/jforum/images/smilies/4d5a6f04e1481e0c1c4ad7ef4957b4c8.gif,16,0,0,,,,,,,Type41,,
1.74E+12,17,/jforum/ping_session.jsp-262,200,,Admin 1-3,text,TRUE,,543,546,25,78,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type37,,
1.74E+12,74,/jforum/adminSpamBlock/list.page-576,200,,Admin2 2-8,text,TRUE,,25945,572,25,78,http://172.26.129.206:8080/jforum/adminSpamBlock/list.page,50,0,0,,,,,,,Type41,,
1.74E+12,13,/jforum/images/smilies/cc6690697b91b8cd32696ed6f361cbe4.gif-598,200,,Admin2 2-16,bin,TRUE,,2512,537,25,78,http://172.26.129.206:8080/jforum/images/smilies/cc6690697b91b8cd32696ed6f361cbe4.gif,13,0,0,,,,,,,Type27,,
1.74E+12,15,/jforum/images/smilies/0320a00cb4bb5629ab9fc2bc1fcc4e9e.gif-593,200,,Admin2 2-22,bin,TRUE,,2295,537,25,78,http://172.26.129.206:8080/jforum/images/smilies/0320a00cb4bb5629ab9fc2bc1fcc4e9e.gif,15,0,0,,,,,,,Type37,,
1.74E+12,13,/jforum/templates/default/images/icon_mini_message.gif-257,200,,Admin 1-15,bin,TRUE,,477,506,25,78,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_message.gif,13,0,0,,,,,,,Type37,,
1.74E+12,15,/jforum/ping_session.jsp-585,200,,Admin2 2-23,text,TRUE,,543,568,25,78,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type54,,
1.74E+12,12,/jforum/templates/default/images/en_US/icon_edit.gif-433,200,,User1N 5-19,bin,TRUE,,1043,526,25,78,http://172.26.129.206:8080/jforum/templates/default/images/en_US/icon_edit.gif,12,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-251,200,,Admin 1-19,text,TRUE,,543,548,25,78,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type54,,
1.74E+12,15,/jforum/templates/default/images/icon_mini_profile.gif-256,200,,Admin 1-22,bin,TRUE,,481,506,25,78,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_profile.gif,15,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/images/smilies/0320a00cb4bb5629ab9fc2bc1fcc4e9e.gif-593,200,,Admin2 2-11,bin,TRUE,,2295,537,25,78,http://172.26.129.206:8080/jforum/images/smilies/0320a00cb4bb5629ab9fc2bc1fcc4e9e.gif,10,0,0,,,,,,,Type54,,
1.74E+12,10,/jforum/ping_session.jsp-611,200,,Admin2 2-6,text,TRUE,,543,573,25,78,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type37,,
1.74E+12,11,/jforum/images/smilies/cc6690697b91b8cd32696ed6f361cbe4.gif-598,200,,Admin2 2-5,bin,TRUE,,2512,537,25,78,http://172.26.129.206:8080/jforum/images/smilies/cc6690697b91b8cd32696ed6f361cbe4.gif,11,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-241,200,,Admin 1-7,text,TRUE,,543,559,25,78,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type37,,
1.74E+12,34,/jforum/adminAttachments/quotaLimit.page-240,200,,Admin 1-23,text,TRUE,,4325,560,25,78,http://172.26.129.206:8080/jforum/adminAttachments/quotaLimit.page,33,0,0,,,,,,,Type41,,
1.74E+12,28,/jforum/adminBanning/list.page-572,200,,Admin2 2-18,text,TRUE,,2342,604,25,78,http://172.26.129.206:8080/jforum/adminBanning/list.page,28,0,0,,,,,,,Type7,,
1.74E+12,163,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-437,200,,User1N 5-25,text,TRUE,,17481,4190,25,78,http://172.26.129.206:8080/jforum/forums/list.page,16,0,0,,,,,,,Type10,,
1.74E+12,16,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-437-0,302,,User1N 5-25,,TRUE,,197,2976,25,78,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,16,0,0,,,,,,,Type38,,
1.74E+12,12,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-437-1,301,,User1N 5-25,text,TRUE,,166,627,25,78,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=Y6NS-D346-BC3L-ACBO-U6PI-VUCY-NBRN-M3C5,12,0,0,,,,,,,Type38,,
1.74E+12,135,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-437-2,200,,User1N 5-25,text,TRUE,,17118,587,25,78,http://172.26.129.206:8080/jforum/forums/list.page,128,0,9,,,,,,,Type38,,
1.74E+12,9,/jforum/templates/default/images/unwatch.gif-425,200,,User1N 5-1,bin,TRUE,,1231,501,25,78,http://172.26.129.206:8080/jforum/templates/default/images/unwatch.gif,9,0,0,,,,,,,Type38,,
1.74E+12,10,/jforum/ping_session.jsp-241,200,,Admin 1-8,text,TRUE,,543,559,25,78,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type54,,
1.74E+12,10,/jforum/ping_session.jsp-442,200,,User1N 5-7,text,TRUE,,543,543,25,78,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,9,/jforum/ping_session.jsp-575,200,,Admin2 2-21,text,TRUE,,543,572,25,78,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type41,,
1.74E+12,30,/jforum/adminSearchStats/list.page-609,200,,Admin2 2-12,text,TRUE,,9292,574,25,78,http://172.26.129.206:8080/jforum/adminSearchStats/list.page,28,0,0,,,,,,,Type41,,
1.74E+12,9,/jforum/ping_session.jsp-767,200,,User2N 6-15,text,TRUE,,543,619,3,78,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type25,,
1.74E+12,9,/jforum/ping_session.jsp-251,200,,Admin 1-1,text,TRUE,,543,548,25,78,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/ping_session.jsp-617,200,,Admin2 2-9,text,TRUE,,543,558,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/images/smilies/49869fe8223507d7223db3451e5321aa.gif-594,200,,Admin2 2-3,bin,TRUE,,2295,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/49869fe8223507d7223db3451e5321aa.gif,11,0,0,,,,,,,Type41,,
1.74E+12,224,/jforum/jforum.page-616,200,,Admin2 2-17,text,TRUE,,17546,2389,25,77,http://172.26.129.206:8080/jforum/forums/list.page,20,0,0,,,,,,,Type37,,
1.74E+12,20,/jforum/jforum.page-616-0,302,,Admin2 2-17,,TRUE,,197,1017,25,77,http://172.26.129.206:8080/jforum/jforum.page,20,0,0,,,,,,,Type38,,
1.74E+12,9,/jforum/jforum.page-616-1,301,,Admin2 2-17,text,TRUE,,166,706,25,77,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=IM0K-USD1-1B7M-HGRO-OWTE-HSYR-PCBG-X487,9,0,0,,,,,,,Type38,,
1.74E+12,195,/jforum/jforum.page-616-2,200,,Admin2 2-17,text,TRUE,,17183,666,25,77,http://172.26.129.206:8080/jforum/forums/list.page,189,0,9,,,,,,,Type38,,
1.74E+12,10,/jforum/ping_session.jsp-577,200,,Admin2 2-8,text,TRUE,,543,571,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type38,,
1.74E+12,10,/jforum/templates/default/images/icon_mini_message.gif-257,200,,Admin 1-22,bin,TRUE,,477,506,25,77,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_message.gif,10,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/images/smilies/49869fe8223507d7223db3451e5321aa.gif-594,200,,Admin2 2-22,bin,TRUE,,2295,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/49869fe8223507d7223db3451e5321aa.gif,11,0,0,,,,,,,Type54,,
1.74E+12,11,/jforum/images/smilies/3c27b0c44b9f840665edd9a2d24b57f3.gif-599,200,,Admin2 2-16,bin,TRUE,,4776,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/3c27b0c44b9f840665edd9a2d24b57f3.gif,11,0,0,,,,,,,Type37,,
1.74E+12,12,/jforum/images/smilies/49869fe8223507d7223db3451e5321aa.gif-594,200,,Admin2 2-11,bin,TRUE,,2295,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/49869fe8223507d7223db3451e5321aa.gif,12,0,0,,,,,,,Type37,,
1.74E+12,11,/jforum/images/smilies/3c27b0c44b9f840665edd9a2d24b57f3.gif-599,200,,Admin2 2-5,bin,TRUE,,4776,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/3c27b0c44b9f840665edd9a2d24b57f3.gif,11,0,0,,,,,,,Type37,,
1.74E+12,12,/jforum/ping_session.jsp-589,200,,Admin2 2-23,text,TRUE,,543,530,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type37,,
1.74E+12,12,/jforum/ping_session.jsp-258,200,,Admin 1-15,text,TRUE,,543,543,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-241,200,,Admin 1-23,text,TRUE,,543,559,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-573,200,,Admin2 2-18,text,TRUE,,543,569,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,31,/jforum/adminSearchStats/list.page-609,200,,Admin2 2-13,text,TRUE,,9292,574,25,77,http://172.26.129.206:8080/jforum/adminSearchStats/list.page,30,0,0,,,,,,,Type41,,
1.74E+12,177,/jforum/jforum.page-590,200,,Admin2 2-24,text,TRUE,,17546,5192,25,77,http://172.26.129.206:8080/jforum/forums/list.page,21,0,0,,,,,,,Type25,,
1.74E+12,21,/jforum/jforum.page-590-0,302,,Admin2 2-24,,TRUE,,197,3850,25,77,http://172.26.129.206:8080/jforum/jforum.page,21,0,0,,,,,,,Type38,,
1.74E+12,10,/jforum/jforum.page-590-1,301,,Admin2 2-24,text,TRUE,,166,691,25,77,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=YAVU-OBN3-TYFA-Z7JI-STTW-TOBT-9MS2-MEZZ,10,0,0,,,,,,,Type38,,
1.74E+12,145,/jforum/jforum.page-590-2,200,,Admin2 2-24,text,TRUE,,17183,651,25,77,http://172.26.129.206:8080/jforum/forums/list.page,137,0,7,,,,,,,Type38,,
1.74E+12,13,/jforum/ping_session.jsp-438,200,,User1N 5-25,text,TRUE,,543,598,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,13,0,0,,,,,,,Type38,,
1.74E+12,11,/jforum/ping_session.jsp-611,200,,Admin2 2-12,text,TRUE,,543,573,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/images/smilies/e8a506dc4ad763aca51bec4ca7dc8560.gif-595,200,,Admin2 2-3,bin,TRUE,,2295,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/e8a506dc4ad763aca51bec4ca7dc8560.gif,10,0,0,,,,,,,Type41,,
1.74E+12,8,/jforum/images/smilies/a8bb6599aceabf44663433fc99ad1db0.gif-601,200,,Admin2 2-16,bin,TRUE,,829,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/a8bb6599aceabf44663433fc99ad1db0.gif,8,0,0,,,,,,,Type37,,
1.74E+12,8,/jforum/images/smilies/e8a506dc4ad763aca51bec4ca7dc8560.gif-595,200,,Admin2 2-22,bin,TRUE,,2295,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/e8a506dc4ad763aca51bec4ca7dc8560.gif,8,0,0,,,,,,,Type37,,
1.74E+12,11,/jforum/ping_session.jsp-617,200,,Admin2 2-17,text,TRUE,,543,558,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type37,,
1.74E+12,9,/jforum/ping_session.jsp-258,200,,Admin 1-22,text,TRUE,,543,543,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type41,,
1.74E+12,35,/jforum/forums/show/2.page-259,200,,Admin 1-2,text,TRUE,,6345,548,25,77,http://172.26.129.206:8080/jforum/forums/show/2.page,35,0,0,,,,,,,Type41,,
1.74E+12,36,/jforum/posts/list/0/2.page-265,200,,Admin 1-4,text,TRUE,,6328,608,25,77,http://172.26.129.206:8080/jforum/posts/list/0/2.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,36,0,0,,,,,,,Type34,,
1.74E+12,40,/jforum/adminAttachments/quotaLimit.page-240,200,,Admin 1-20,text,TRUE,,4325,560,25,77,http://172.26.129.206:8080/jforum/adminAttachments/quotaLimit.page,39,0,0,,,,,,,Type47,,
1.74E+12,10,/jforum/images/smilies/e8a506dc4ad763aca51bec4ca7dc8560.gif-595,200,,Admin2 2-11,bin,TRUE,,2295,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/e8a506dc4ad763aca51bec4ca7dc8560.gif,10,0,0,,,,,,,Type7,,
1.74E+12,222,/jforum/user/logout.page-762,200,,User2N 6-8,text,TRUE,,17544,1184,2,77,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=RWL6-TOJE-ETPJ-3L4B-0ETK-8VUJ-5ZID-DYZR,80,0,0,,,,,,,Type37,,
1.74E+12,80,/jforum/user/logout.page-762-0,302,,User2N 6-8,,TRUE,,426,556,2,77,http://172.26.129.206:8080/jforum/user/logout.page,80,0,0,,,,,,,Type61,,
1.74E+12,141,/jforum/user/logout.page-762-1,200,,User2N 6-8,text,TRUE,,17118,628,2,77,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=RWL6-TOJE-ETPJ-3L4B-0ETK-8VUJ-5ZID-DYZR,133,0,0,,,,,,,Type61,,
1.74E+12,37,/jforum/pm/send.page-441,200,,User1N 5-2,text,TRUE,,6239,543,25,77,http://172.26.129.206:8080/jforum/pm/send.page,36,0,0,,,,,,,Type61,,
1.74E+12,11,/jforum/images/smilies/a8bb6599aceabf44663433fc99ad1db0.gif-601,200,,Admin2 2-5,bin,TRUE,,829,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/a8bb6599aceabf44663433fc99ad1db0.gif,11,0,0,,,,,,,Type44,,
1.74E+12,128,/jforum/forums/list.page-254,200,,Admin 1-12,text,TRUE,,17183,547,25,77,http://172.26.129.206:8080/jforum/forums/list.page,121,0,0,,,,,,,Type37,,
1.74E+12,141,/jforum/posts/list/0/1.page-429,200,,User1N 5-18,text,TRUE,,16808,610,25,77,http://172.26.129.206:8080/jforum/posts/list/0/1.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,134,0,0,,,,,,,Type32,,
1.74E+12,38,/jforum/adminAttachments/configurations.page-238,200,,Admin 1-11,text,TRUE,,5496,564,25,77,http://172.26.129.206:8080/jforum/adminAttachments/configurations.page,37,0,0,,,,,,,Type47,,
1.74E+12,9,/jforum/ping_session.jsp-611,200,,Admin2 2-13,text,TRUE,,543,573,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type5,,
1.74E+12,40,/jforum/pm/send.page-441,200,,User1N 5-12,text,TRUE,,6239,543,25,77,http://172.26.129.206:8080/jforum/pm/send.page,38,0,0,,,,,,,Type41,,
1.74E+12,16,/jforum/adminBoardStats/list.page-574,200,,Admin2 2-18,text,TRUE,,6766,573,25,77,http://172.26.129.206:8080/jforum/adminBoardStats/list.page,16,0,0,,,,,,,Type44,,
1.74E+12,40,/jforum/adminAttachments/extensionGroups.page-242,200,,Admin 1-17,text,TRUE,,3354,565,25,77,http://172.26.129.206:8080/jforum/adminAttachments/extensionGroups.page,40,0,0,,,,,,,Type11,,
1.74E+12,10,/jforum/ping_session.jsp-591,200,,Admin2 2-24,text,TRUE,,543,558,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type6,,
1.74E+12,9,/jforum/images/smilies/e78feac27fa924c4d0ad6cf5819f3554.gif-596,200,,Admin2 2-3,bin,TRUE,,2295,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/e78feac27fa924c4d0ad6cf5819f3554.gif,9,0,0,,,,,,,Type41,,
1.74E+12,51,/jforum/adminConfig/list.page-584,200,,Admin2 2-19,text,TRUE,,29752,569,25,77,http://172.26.129.206:8080/jforum/adminConfig/list.page,38,0,0,,,,,,,Type37,,
1.74E+12,9,/jforum/images/smilies/e78feac27fa924c4d0ad6cf5819f3554.gif-596,200,,Admin2 2-22,bin,TRUE,,2295,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/e78feac27fa924c4d0ad6cf5819f3554.gif,9,0,0,,,,,,,Type13,,
1.74E+12,11,/jforum/images/smilies/973c8eb2b9dcd92cecf8187c64761ef6.gif-602,404,,Admin2 2-16,text,FALSE,,1005,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/973c8eb2b9dcd92cecf8187c64761ef6.gif,11,0,0,,,,,,,Type37,,
1.74E+12,39,/jforum/adminBoardStats/list.page-568,200,,Admin2 2-20,text,TRUE,,6762,573,25,77,http://172.26.129.206:8080/jforum/adminBoardStats/list.page,39,0,0,,,,,,,Type37,,
1.74E+12,10,/jforum/ping_session.jsp-241,200,,Admin 1-20,text,TRUE,,543,559,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type11,,
1.74E+12,10,/jforum/ping_session.jsp-260,200,,Admin 1-2,text,TRUE,,543,545,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/images/smilies/e78feac27fa924c4d0ad6cf5819f3554.gif-596,200,,Admin2 2-11,bin,TRUE,,2295,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/e78feac27fa924c4d0ad6cf5819f3554.gif,10,0,0,,,,,,,Type41,,
1.74E+12,9,/jforum/ping_session.jsp-432,200,,User1N 5-18,text,TRUE,,543,606,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type37,,
1.74E+12,10,/jforum/images/smilies/973c8eb2b9dcd92cecf8187c64761ef6.gif-602,404,,Admin2 2-5,text,FALSE,,1005,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/973c8eb2b9dcd92cecf8187c64761ef6.gif,10,0,0,,,,,,,Type41,,
1.74E+12,102,/jforum/forums/list.page-764,200,,User2N 6-16,text,TRUE,,17118,628,2,77,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,94,0,0,,,,,,,Type37,,
1.74E+12,11,/jforum/ping_session.jsp-442,200,,User1N 5-2,text,TRUE,,543,543,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type32,,
1.74E+12,10,/jforum/ping_session.jsp-239,200,,Admin 1-11,text,TRUE,,543,563,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,38,/jforum/adminSearchStats/list.page-609,200,,Admin2 2-1,text,TRUE,,9292,574,25,77,http://172.26.129.206:8080/jforum/adminSearchStats/list.page,37,0,0,,,,,,,Type41,,
1.74E+12,39,/jforum/adminSearchStats/list.page-609,200,,Admin2 2-15,text,TRUE,,9292,574,25,77,http://172.26.129.206:8080/jforum/adminSearchStats/list.page,38,0,0,,,,,,,Type25,,
1.74E+12,9,/jforum/images/smilies/1cfd6e2a9a2c0cf8e74b49b35e2e46c7.gif-597,200,,Admin2 2-3,bin,TRUE,,2295,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/1cfd6e2a9a2c0cf8e74b49b35e2e46c7.gif,9,0,0,,,,,,,Type25,,
1.74E+12,8,/jforum/images/smilies/1cfd6e2a9a2c0cf8e74b49b35e2e46c7.gif-597,200,,Admin2 2-22,bin,TRUE,,2295,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/1cfd6e2a9a2c0cf8e74b49b35e2e46c7.gif,8,0,0,,,,,,,Type37,,
1.74E+12,10,/jforum/ping_session.jsp-243,200,,Admin 1-17,text,TRUE,,543,564,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type37,,
1.74E+12,8,/jforum/images/smilies/33dccaa5ed264b734370116faf09d1c8.gif-603,200,,Admin2 2-16,bin,TRUE,,2259,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/33dccaa5ed264b734370116faf09d1c8.gif,8,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-442,200,,User1N 5-12,text,TRUE,,543,543,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type37,,
1.74E+12,9,/jforum/ping_session.jsp-585,200,,Admin2 2-19,text,TRUE,,543,568,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type41,,
1.74E+12,9,/jforum/ping_session.jsp-569,200,,Admin2 2-20,text,TRUE,,543,572,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type41,,
1.74E+12,43,/jforum/adminSearchStats/list.page-609,200,,Admin2 2-14,text,TRUE,,9292,574,25,77,http://172.26.129.206:8080/jforum/adminSearchStats/list.page,41,0,0,,,,,,,Type41,,
1.74E+12,40,/jforum/adminAttachments/configurations.page-614,200,,Admin2 2-6,text,TRUE,,5496,584,25,77,http://172.26.129.206:8080/jforum/adminAttachments/configurations.page,40,0,0,,,,,,,Type25,,
1.74E+12,14,/jforum/ping_session.jsp-575,200,,Admin2 2-18,text,TRUE,,543,572,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,14,0,0,,,,,,,Type5,,
1.74E+12,20,/jforum/templates/default/images/logo.jpg-255,200,,Admin 1-12,bin,TRUE,,25953,493,25,77,http://172.26.129.206:8080/jforum/templates/default/images/logo.jpg,10,0,0,,,,,,,Type41,,
1.74E+12,139,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-427,200,,User1N 5-14,text,TRUE,,17481,3007,25,77,http://172.26.129.206:8080/jforum/forums/list.page,14,0,0,,,,,,,Type54,,
1.74E+12,14,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-427-0,302,,User1N 5-14,,TRUE,,197,1797,25,77,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,14,0,0,,,,,,,Type38,,
1.74E+12,8,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-427-1,301,,User1N 5-14,text,TRUE,,166,625,25,77,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=MDSB-LY90-0MS9-RMEV-67YI-A84F-HCA8-X8Y3,8,0,0,,,,,,,Type38,,
1.74E+12,117,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-427-2,200,,User1N 5-14,text,TRUE,,17118,585,25,77,http://172.26.129.206:8080/jforum/forums/list.page,109,0,8,,,,,,,Type38,,
1.74E+12,11,/jforum/templates/default/images/en_US/icon_edit.gif-433,200,,User1N 5-18,bin,TRUE,,1043,526,25,77,http://172.26.129.206:8080/jforum/templates/default/images/en_US/icon_edit.gif,11,0,0,,,,,,,Type38,,
1.74E+12,11,/jforum/images/smilies/1cfd6e2a9a2c0cf8e74b49b35e2e46c7.gif-597,200,,Admin2 2-11,bin,TRUE,,2295,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/1cfd6e2a9a2c0cf8e74b49b35e2e46c7.gif,11,0,0,,,,,,,Type54,,
1.74E+12,11,/jforum/images/smilies/33dccaa5ed264b734370116faf09d1c8.gif-603,200,,Admin2 2-5,bin,TRUE,,2259,537,25,77,http://172.26.129.206:8080/jforum/images/smilies/33dccaa5ed264b734370116faf09d1c8.gif,11,0,0,,,,,,,Type37,,
1.74E+12,12,/jforum/ping_session.jsp-767,200,,User2N 6-16,text,TRUE,,543,619,2,77,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type37,,
1.74E+12,10,/jforum/ping_session.jsp-611,200,,Admin2 2-1,text,TRUE,,543,573,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,46,/jforum/posts/edit/0/3.page-434,200,,User1N 5-19,text,TRUE,,5257,612,25,77,http://172.26.129.206:8080/jforum/posts/edit/0/3.page,46,0,0,,,,,,,Type41,,
1.74E+12,44,/jforum/adminAttachments/extensionGroups.page-242,200,,Admin 1-7,text,TRUE,,3354,565,25,77,http://172.26.129.206:8080/jforum/adminAttachments/extensionGroups.page,44,0,0,,,,,,,Type45,,
1.74E+12,9,/jforum/ping_session.jsp-611,200,,Admin2 2-15,text,TRUE,,543,573,25,77,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type6,,
1.74E+12,107,/jforum/posts/list/0/1.page-429,200,,User1N 5-9,text,TRUE,,16808,610,25,76,http://172.26.129.206:8080/jforum/posts/list/0/1.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,99,0,0,,,,,,,Type41,,
1.74E+12,159,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-437,200,,User1N 5-15,text,TRUE,,17481,4190,25,76,http://172.26.129.206:8080/jforum/forums/list.page,21,0,0,,,,,,,Type47,,
1.74E+12,21,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-437-0,302,,User1N 5-15,,TRUE,,197,2976,25,76,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,21,0,0,,,,,,,Type38,,
