timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,Unique Request,Message Types,Types,Elapsed,Latency
1.74E+12,16,/jforum/ping_session.jsp-577,200,,Admin2 2-14,text,TRUE,,543,571,25,100,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,627,/jforum/user/edit/4.page-756,200,,User2N 6-17,text,TRUE,,5236,551,24,100,http://172.26.129.206:8080/jforum/user/edit/4.page,627,0,0,,,,,,,Type57,,
1.74E+12,635,/jforum/adminSpamBlock/list.page-576,200,,Admin2 2-16,text,TRUE,,23886,572,25,100,http://172.26.129.206:8080/jforum/adminSpamBlock/list.page,616,0,0,,,,,,,Type27,,
1.74E+12,15,/jforum/ping_session.jsp-757,200,,User2N 6-17,text,TRUE,,543,547,24,100,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,662,/jforum/forums/list.page-764,200,,User2N 6-5,text,TRUE,,17118,628,24,100,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,656,0,0,,,,,,,Type32,,
1.74E+12,15,/jforum/ping_session.jsp-577,200,,Admin2 2-16,text,TRUE,,543,571,25,100,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,81,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-437,200,,User1N 5-8,text,TRUE,,1056,4137,25,100,http://172.26.129.206:8080/jforum/install.jsp,15,0,0,,,,,,,Type38,,
1.74E+12,15,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-437-0,302,,User1N 5-8,,TRUE,,197,2928,25,100,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,15,0,0,,,,,,,Type38,,
1.74E+12,13,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-437-1,301,,User1N 5-8,text,TRUE,,161,627,25,100,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=6XWO-8PDF-BATC-F47C-SL1N-NO1Z-RFIV-CK6M,13,0,0,,,,,,,Type38,,
1.74E+12,52,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-437-2,200,,User1N 5-8,text,TRUE,,698,582,25,100,http://172.26.129.206:8080/jforum/install.jsp,52,0,7,,,,,,,Type38,,
1.74E+12,638,/jforum/posts/list/2.page-754,200,,User2N 6-25,text,TRUE,,5258,553,24,100,http://172.26.129.206:8080/jforum/posts/list/2.page,637,0,0,,,,,,,Type47,,
1.74E+12,15,/jforum/ping_session.jsp-438,200,,User1N 5-8,text,TRUE,,543,598,25,100,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-755,200,,User2N 6-25,text,TRUE,,543,548,24,100,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,646,/jforum/jforum.page-578,200,,Admin2 2-10,text,TRUE,,24399,777,25,100,http://172.26.129.206:8080/jforum/jforum.page,628,0,0,,,,,,,Type38,,
1.74E+12,638,/jforum/adminModeration/list.page-225,200,,Admin 1-3,text,TRUE,,1571,553,25,100,http://172.26.129.206:8080/jforum/adminModeration/list.page,638,0,0,,,,,,,Type21,,
1.74E+12,15,/jforum/ping_session.jsp-226,200,,Admin 1-3,text,TRUE,,543,552,25,100,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,652,/jforum/pm/findUser.page-443,200,,User1N 5-4,text,TRUE,,2067,546,25,100,http://172.26.129.206:8080/jforum/pm/findUser.page,652,0,0,,,,,,,Type42,,
1.74E+12,167,/jforum/ping_session.jsp-432,200,,User1N 5-17,text,TRUE,,543,606,25,100,http://172.26.129.206:8080/jforum/ping_session.jsp,167,0,0,,,,,,,Type41,,
1.74E+12,109,/jforum/ping_session.jsp-579,200,,Admin2 2-10,text,TRUE,,543,558,25,100,http://172.26.129.206:8080/jforum/ping_session.jsp,109,0,0,,,,,,,Type41,,
1.74E+12,144,/jforum/ping_session.jsp-767,200,,User2N 6-5,text,TRUE,,543,619,24,100,http://172.26.129.206:8080/jforum/ping_session.jsp,144,0,0,,,,,,,Type41,,
1.74E+12,724,/jforum/captcha/generate/1733111591003.page-426,200,,User1N 5-16,,TRUE,,1852,500,25,99,http://172.26.129.206:8080/jforum/captcha/generate/1733111591003.page,724,0,0,,,,,,,Type31,,
1.74E+12,15,/jforum/templates/default/images/en_US/icon_edit.gif-433,200,,User1N 5-17,bin,TRUE,,1043,526,25,99,http://172.26.129.206:8080/jforum/templates/default/images/en_US/icon_edit.gif,15,0,0,,,,,,,Type54,,
1.74E+12,1409,/jforum/user/logout.page-357,200,,user1 3-24,text,TRUE,,17544,1146,1,99,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=8LJU-SC9W-KDTQ-J7RA-5MUS-0ZCI-8XJC-504M,630,0,0,,,,,,,Type61,,
1.74E+12,630,/jforum/user/logout.page-357-0,302,,user1 3-24,,TRUE,,426,537,1,99,http://172.26.129.206:8080/jforum/user/logout.page,630,0,0,,,,,,,Type61,,
1.74E+12,779,/jforum/user/logout.page-357-1,200,,user1 3-24,text,TRUE,,17118,609,1,99,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=8LJU-SC9W-KDTQ-J7RA-5MUS-0ZCI-8XJC-504M,772,0,0,,,,,,,Type61,,
1.74E+12,767,/jforum/adminBoardStats/list.page-229,200,,Admin 1-17,text,TRUE,,6762,553,25,99,http://172.26.129.206:8080/jforum/adminBoardStats/list.page,767,0,0,,,,,,,Type11,,
1.74E+12,749,/jforum/adminBoardStats/list.page-229,200,,Admin 1-12,text,TRUE,,6765,553,25,99,http://172.26.129.206:8080/jforum/adminBoardStats/list.page,749,0,0,,,,,,,Type11,,
1.74E+12,756,/jforum/jforum.page-580,200,,Admin2 2-22,text,TRUE,,24922,766,25,99,http://172.26.129.206:8080/jforum/jforum.page,736,0,0,,,,,,,Type38,,
1.74E+12,14,/jforum/ping_session.jsp-230,200,,Admin 1-17,text,TRUE,,543,552,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,14,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-230,200,,Admin 1-12,text,TRUE,,543,552,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-581,200,,Admin2 2-22,text,TRUE,,543,558,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,745,/jforum/adminModeration/list.page-225,200,,Admin 1-21,text,TRUE,,1571,553,25,99,http://172.26.129.206:8080/jforum/adminModeration/list.page,745,0,0,,,,,,,Type21,,
1.74E+12,1222,/jforum/posts/watch/0/1.page-424,200,,User1N 5-23,text,TRUE,,16808,669,25,99,http://172.26.129.206:8080/jforum/posts/watch/0/1.page,1215,0,0,,,,,,,Type52,,
1.74E+12,747,/jforum/posts/list/2.page-754,200,,User2N 6-23,text,TRUE,,5258,553,23,99,http://172.26.129.206:8080/jforum/posts/list/2.page,746,0,0,,,,,,,Type47,,
1.74E+12,1397,/jforum/user/logout.page-762,200,,User2N 6-19,text,TRUE,,17544,1184,23,99,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=BR91-P8E8-CO0C-PNME-XUFO-GZVK-WBL3-XMO0,606,0,0,,,,,,,Type61,,
1.74E+12,606,/jforum/user/logout.page-762-0,302,,User2N 6-19,,TRUE,,426,556,23,99,http://172.26.129.206:8080/jforum/user/logout.page,606,0,0,,,,,,,Type61,,
1.74E+12,790,/jforum/user/logout.page-762-1,200,,User2N 6-19,text,TRUE,,17118,628,23,99,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=BR91-P8E8-CO0C-PNME-XUFO-GZVK-WBL3-XMO0,784,0,0,,,,,,,Type61,,
1.74E+12,16,/jforum/ping_session.jsp-226,200,,Admin 1-21,text,TRUE,,543,552,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/templates/default/images/unwatch.gif-425,200,,User1N 5-23,bin,TRUE,,1231,501,25,99,http://172.26.129.206:8080/jforum/templates/default/images/unwatch.gif,15,0,0,,,,,,,Type54,,
1.74E+12,15,/jforum/ping_session.jsp-755,200,,User2N 6-23,text,TRUE,,543,548,23,99,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,755,/jforum/adminBoardStats/list.page-574,200,,Admin2 2-23,text,TRUE,,6763,573,25,99,http://172.26.129.206:8080/jforum/adminBoardStats/list.page,755,0,0,,,,,,,Type11,,
1.74E+12,621,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-427,200,,User1N 5-7,text,TRUE,,1056,3050,25,99,http://172.26.129.206:8080/jforum/install.jsp,243,0,0,,,,,,,Type38,,
1.74E+12,243,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-427-0,302,,User1N 5-7,,TRUE,,197,1845,25,99,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,243,0,0,,,,,,,Type38,,
1.74E+12,328,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-427-1,301,,User1N 5-7,text,TRUE,,161,625,25,99,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=9Q9A-B8YU-S676-F0SY-FDMJ-5BCS-I5YX-3GIQ,328,0,0,,,,,,,Type38,,
1.74E+12,49,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-427-2,200,,User1N 5-7,text,TRUE,,698,580,25,99,http://172.26.129.206:8080/jforum/install.jsp,49,0,7,,,,,,,Type38,,
1.74E+12,15,/jforum/ping_session.jsp-575,200,,Admin2 2-23,text,TRUE,,543,572,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,791,/jforum/bookmarks/list/4.page-758,200,,User2N 6-9,text,TRUE,,15150,555,23,99,http://172.26.129.206:8080/jforum/bookmarks/list/4.page,767,0,0,,,,,,,Type30,,
1.74E+12,776,/jforum/adminBoardStats/list.page-574,200,,Admin2 2-18,text,TRUE,,6762,573,25,99,http://172.26.129.206:8080/jforum/adminBoardStats/list.page,776,0,0,,,,,,,Type11,,
1.74E+12,771,/jforum/adminBoardStats/list.page-229,200,,Admin 1-24,text,TRUE,,6761,553,25,99,http://172.26.129.206:8080/jforum/adminBoardStats/list.page,771,0,0,,,,,,,Type11,,
1.74E+12,755,/jforum/adminBoardStats/list.page-229,200,,Admin 1-8,text,TRUE,,6756,553,25,99,http://172.26.129.206:8080/jforum/adminBoardStats/list.page,755,0,0,,,,,,,Type11,,
1.74E+12,17,/jforum/ping_session.jsp-759,200,,User2N 6-9,text,TRUE,,543,552,23,99,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-230,200,,Admin 1-24,text,TRUE,,543,552,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-230,200,,Admin 1-8,text,TRUE,,543,552,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,411,/jforum/jforum.page-233,200,,Admin 1-6,text,TRUE,,4959,5127,25,99,http://172.26.129.206:8080/jforum/install.jsp,348,0,0,,,,,,,Type38,,
1.74E+12,348,/jforum/jforum.page-233-0,302,,Admin 1-6,,TRUE,,197,3830,25,99,http://172.26.129.206:8080/jforum/jforum.page,348,0,0,,,,,,,Type38,,
1.74E+12,12,/jforum/jforum.page-233-1,301,,Admin 1-6,text,TRUE,,161,671,25,99,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=UA2X-9NF7-9U61-CE8F-FQKQ-69FE-5WGF-NOWK,12,0,0,,,,,,,Type38,,
1.74E+12,51,/jforum/jforum.page-233-2,200,,Admin 1-6,text,TRUE,,4601,626,25,99,http://172.26.129.206:8080/jforum/install.jsp,51,0,9,,,,,,,Type38,,
1.74E+12,23,/jforum/ping_session.jsp-575,200,,Admin2 2-18,text,TRUE,,543,572,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,23,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-234,200,,Admin 1-6,text,TRUE,,543,538,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,772,/jforum/pm/send.page-441,200,,User1N 5-15,text,TRUE,,6239,543,25,99,http://172.26.129.206:8080/jforum/pm/send.page,770,0,0,,,,,,,Type44,,
1.74E+12,1305,/jforum/posts/watch/0/1.page-424,200,,User1N 5-25,text,TRUE,,16808,669,25,99,http://172.26.129.206:8080/jforum/posts/watch/0/1.page,1297,0,0,,,,,,,Type52,,
1.74E+12,792,/jforum/jforum.page-580,200,,Admin2 2-11,text,TRUE,,25440,766,25,99,http://172.26.129.206:8080/jforum/jforum.page,771,0,0,,,,,,,Type38,,
1.74E+12,779,/jforum/adminBoardStats/showLast/All%20page%20requests.page-570,200,,Admin2 2-24,text,TRUE,,24465,607,25,99,http://172.26.129.206:8080/jforum/adminBoardStats/showLast/All%20page%20requests.page,771,0,0,,,,,,,Type11,,
1.74E+12,16,/jforum/ping_session.jsp-442,200,,User1N 5-15,text,TRUE,,543,543,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,16,/jforum/templates/default/images/unwatch.gif-425,200,,User1N 5-25,bin,TRUE,,1231,501,25,99,http://172.26.129.206:8080/jforum/templates/default/images/unwatch.gif,16,0,0,,,,,,,Type54,,
1.74E+12,15,/jforum/ping_session.jsp-581,200,,Admin2 2-11,text,TRUE,,543,558,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-571,200,,Admin2 2-24,text,TRUE,,543,598,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,795,/jforum/user/edit/4.page-756,200,,User2N 6-16,text,TRUE,,5236,551,23,99,http://172.26.129.206:8080/jforum/user/edit/4.page,795,0,0,,,,,,,Type57,,
1.74E+12,2261,/jforum/adminConfig/list.page-584,200,,Admin2 2-5,text,TRUE,,29752,569,25,99,http://172.26.129.206:8080/jforum/adminConfig/list.page,2244,0,0,,,,,,,Type13,,
1.74E+12,798,/jforum/posts/edit/0/3.page-434,200,,User1N 5-10,text,TRUE,,5257,612,25,99,http://172.26.129.206:8080/jforum/posts/edit/0/3.page,798,0,0,,,,,,,Type45,,
1.74E+12,773,/jforum/user/edit/4.page-756,200,,User2N 6-8,text,TRUE,,5236,551,23,99,http://172.26.129.206:8080/jforum/user/edit/4.page,772,0,0,,,,,,,Type57,,
1.74E+12,16,/jforum/ping_session.jsp-757,200,,User2N 6-16,text,TRUE,,543,547,23,99,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-585,200,,Admin2 2-5,text,TRUE,,543,568,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,14,/jforum/ping_session.jsp-436,200,,User1N 5-10,text,TRUE,,543,550,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,14,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-757,200,,User2N 6-8,text,TRUE,,543,547,23,99,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,14,/jforum/ping_session.jsp-589,200,,Admin2 2-5,text,TRUE,,543,530,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,14,0,0,,,,,,,Type41,,
1.74E+12,455,/jforum/jforum.page-233,200,,Admin 1-2,text,TRUE,,4959,5127,25,99,http://172.26.129.206:8080/jforum/install.jsp,389,0,0,,,,,,,Type38,,
1.74E+12,389,/jforum/jforum.page-233-0,302,,Admin 1-2,,TRUE,,197,3830,25,99,http://172.26.129.206:8080/jforum/jforum.page,389,0,0,,,,,,,Type38,,
1.74E+12,13,/jforum/jforum.page-233-1,301,,Admin 1-2,text,TRUE,,161,671,25,99,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=HKSQ-28RB-KKQS-FS73-E0XI-BIHG-MWNX-8YPT,13,0,0,,,,,,,Type38,,
1.74E+12,52,/jforum/jforum.page-233-2,200,,Admin 1-2,text,TRUE,,4601,626,25,99,http://172.26.129.206:8080/jforum/install.jsp,52,0,7,,,,,,,Type38,,
1.74E+12,805,/jforum/posts/review/0/1.page-435,200,,User1N 5-18,text,TRUE,,3581,555,25,99,http://172.26.129.206:8080/jforum/posts/review/0/1.page,805,0,0,,,,,,,Type51,,
1.74E+12,772,/jforum/adminBoardStats/list.page-574,200,,Admin2 2-21,text,TRUE,,6764,573,25,99,http://172.26.129.206:8080/jforum/adminBoardStats/list.page,771,0,0,,,,,,,Type11,,
1.74E+12,1227,/jforum/posts/list/0/1.page-429,200,,User1N 5-14,text,TRUE,,16808,610,25,99,http://172.26.129.206:8080/jforum/posts/list/0/1.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,1218,0,0,,,,,,,Type47,,
1.74E+12,798,/jforum/jforum.page-580,200,,Admin2 2-25,text,TRUE,,25957,766,25,99,http://172.26.129.206:8080/jforum/jforum.page,770,0,0,,,,,,,Type38,,
1.74E+12,1425,/jforum/user/logout.page-762,200,,User2N 6-20,text,TRUE,,17544,1184,23,99,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=O636-6HST-ZMQM-MIV6-25KV-EMQT-0AHT-GHJT,599,0,0,,,,,,,Type61,,
1.74E+12,599,/jforum/user/logout.page-762-0,302,,User2N 6-20,,TRUE,,426,556,23,99,http://172.26.129.206:8080/jforum/user/logout.page,599,0,0,,,,,,,Type61,,
1.74E+12,825,/jforum/user/logout.page-762-1,200,,User2N 6-20,text,TRUE,,17118,628,23,99,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=O636-6HST-ZMQM-MIV6-25KV-EMQT-0AHT-GHJT,812,0,0,,,,,,,Type61,,
1.74E+12,16,/jforum/ping_session.jsp-234,200,,Admin 1-2,text,TRUE,,543,538,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,14,/jforum/ping_session.jsp-575,200,,Admin2 2-21,text,TRUE,,543,572,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,14,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-432,200,,User1N 5-14,text,TRUE,,543,606,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,705,/jforum/captcha/generate/1733111591003.page-426,200,,User1N 5-24,,TRUE,,2525,500,25,99,http://172.26.129.206:8080/jforum/captcha/generate/1733111591003.page,705,0,0,,,,,,,Type31,,
1.74E+12,707,/jforum/adminModeration/list.page-225,200,,Admin 1-18,text,TRUE,,1571,553,25,99,http://172.26.129.206:8080/jforum/adminModeration/list.page,707,0,0,,,,,,,Type21,,
1.74E+12,17,/jforum/ping_session.jsp-581,200,,Admin2 2-25,text,TRUE,,543,558,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type41,,
1.74E+12,13,/jforum/templates/default/images/en_US/icon_edit.gif-433,200,,User1N 5-14,bin,TRUE,,1043,526,25,99,http://172.26.129.206:8080/jforum/templates/default/images/en_US/icon_edit.gif,13,0,0,,,,,,,Type54,,
1.74E+12,15,/jforum/ping_session.jsp-226,200,,Admin 1-18,text,TRUE,,543,552,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,1379,/jforum/user/logout.page-762,200,,User2N 6-21,text,TRUE,,17544,1184,23,99,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=I2SI-M3VZ-QJK7-3CYG-BTFC-RYQ4-VL9Y-R2JS,603,0,0,,,,,,,Type61,,
1.74E+12,603,/jforum/user/logout.page-762-0,302,,User2N 6-21,,TRUE,,426,556,23,99,http://172.26.129.206:8080/jforum/user/logout.page,603,0,0,,,,,,,Type61,,
1.74E+12,776,/jforum/user/logout.page-762-1,200,,User2N 6-21,text,TRUE,,17118,628,23,99,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=I2SI-M3VZ-QJK7-3CYG-BTFC-RYQ4-VL9Y-R2JS,762,0,0,,,,,,,Type61,,
1.74E+12,732,/jforum/jforum.page-580,200,,Admin2 2-8,text,TRUE,,26474,766,25,99,http://172.26.129.206:8080/jforum/jforum.page,711,0,0,,,,,,,Type38,,
1.74E+12,75,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-437,200,,User1N 5-18,text,TRUE,,1056,4209,25,99,http://172.26.129.206:8080/jforum/install.jsp,14,0,0,,,,,,,Type38,,
1.74E+12,14,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-437-0,302,,User1N 5-18,,TRUE,,197,3000,25,99,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,14,0,0,,,,,,,Type38,,
1.74E+12,16,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-437-1,301,,User1N 5-18,text,TRUE,,161,627,25,99,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=UCPQ-Q1JS-P51L-TO89-2JLE-ZTAW-J2FA-4PUU,16,0,0,,,,,,,Type38,,
1.74E+12,45,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-437-2,200,,User1N 5-18,text,TRUE,,698,582,25,99,http://172.26.129.206:8080/jforum/install.jsp,45,0,8,,,,,,,Type38,,
1.74E+12,15,/jforum/ping_session.jsp-581,200,,Admin2 2-8,text,TRUE,,543,558,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-438,200,,User1N 5-18,text,TRUE,,543,598,25,99,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,847,/jforum/captcha/generate/1733111591003.page-426,200,,User1N 5-22,,TRUE,,2252,500,25,99,http://172.26.129.206:8080/jforum/captcha/generate/1733111591003.page,847,0,0,,,,,,,Type31,,
1.74E+12,847,/jforum/posts/review/0/1.page-435,200,,User1N 5-12,text,TRUE,,3581,555,25,99,http://172.26.129.206:8080/jforum/posts/review/0/1.page,847,0,0,,,,,,,Type51,,
1.74E+12,1458,/jforum/posts/list/0/1.page-429,200,,User1N 5-6,text,TRUE,,16808,610,25,99,http://172.26.129.206:8080/jforum/posts/list/0/1.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,1250,0,0,,,,,,,Type47,,
1.74E+12,786,/jforum/posts/edit/0/3.page-434,200,,User1N 5-19,text,TRUE,,5257,612,25,99,http://172.26.129.206:8080/jforum/posts/edit/0/3.page,786,0,0,,,,,,,Type45,,
1.74E+12,853,/jforum/jforum.page-582,200,,Admin2 2-4,text,TRUE,,23882,766,25,99,http://172.26.129.206:8080/jforum/jforum.page,853,0,0,,,,,,,Type38,,
1.74E+12,894,/jforum/forums/list.page-764,200,,User2N 6-7,text,TRUE,,17118,628,23,99,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,894,0,0,,,,,,,Type32,,
1.74E+12,1227,/jforum/posts/list/0/1.page-429,200,,User1N 5-11,text,TRUE,,16808,610,25,99,http://172.26.129.206:8080/jforum/posts/list/0/1.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,1227,0,0,,,,,,,Type47,,
1.74E+12,893,/jforum/recentTopics/list.page-760,200,,User2N 6-4,text,TRUE,,7347,561,23,99,http://172.26.129.206:8080/jforum/recentTopics/list.page,893,0,0,,,,,,,Type53,,
1.74E+12,865,/jforum/posts/edit/0/3.page-434,200,,User1N 5-1,text,TRUE,,5257,612,25,99,http://172.26.129.206:8080/jforum/posts/edit/0/3.page,865,0,0,,,,,,,Type45,,
1.74E+12,895,/jforum/adminSpamBlock/list.page-576,200,,Admin2 2-13,text,TRUE,,26474,572,25,99,http://172.26.129.206:8080/jforum/adminSpamBlock/list.page,895,0,0,,,,,,,Type27,,
1.74E+12,932,/jforum/adminRankings/list.page-227,200,,Admin 1-13,text,TRUE,,2475,551,25,99,http://172.26.129.206:8080/jforum/adminRankings/list.page,932,0,0,,,,,,,Type23,,
1.74E+12,2484,/jforum/adminConfig/list.page-231,200,,Admin 1-4,text,TRUE,,29752,549,25,99,http://172.26.129.206:8080/jforum/adminConfig/list.page,2484,0,0,,,,,,,Type13,,
1.74E+12,916,/jforum/jforum.page-580,200,,Admin2 2-15,text,TRUE,,26991,766,25,99,http://172.26.129.206:8080/jforum/jforum.page,916,0,0,,,,,,,Type38,,
1.74E+12,958,/jforum/recentTopics/list.page-760,200,,User2N 6-6,text,TRUE,,7347,561,23,99,http://172.26.129.206:8080/jforum/recentTopics/list.page,958,0,0,,,,,,,Type53,,
1.74E+12,1325,/jforum/posts/list/0/1.page-429,200,,User1N 5-13,text,TRUE,,16808,610,25,99,http://172.26.129.206:8080/jforum/posts/list/0/1.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,1325,0,0,,,,,,,Type47,,
1.74E+12,936,/jforum/adminModeration/list.page-225,200,,Admin 1-19,text,TRUE,,1571,553,25,99,http://172.26.129.206:8080/jforum/adminModeration/list.page,936,0,0,,,,,,,Type21,,
1.74E+12,933,/jforum/adminRankings/list.page-227,200,,Admin 1-22,text,TRUE,,2475,551,25,99,http://172.26.129.206:8080/jforum/adminRankings/list.page,933,0,0,,,,,,,Type23,,
